id,name,code,district_id
3361,โนนทัน,39000,1803
3362,โนนปูน,33180,1167
3363,โนนยาง,49160,1301
3364,โนนรัง,45000,1758
3365,โนนรัง,30270,1022
3366,โนนรัง,34150,1476
3367,โนนสัง,33130,1599
3368,โนนสัง,39140,1158
3369,โนนสูง,30160,1159
3370,โนนสูง,41000,1761
3371,โนนสูง,46120,1263
3372,โนนสูง,33150,1008
3373,โนนหอม,47000,1718
3374,โนนหัน,40130,942
3375,โนนแดง,40110,1348
3376,โนนแดง,30360,1160
3377,โนนแดง,44130,956
3378,โนนแดง,36170,1531
3379,โนนไทย,30220,1161
3380,โป่งนก,36230,1326
3381,โป่งผา,57130,1150
3382,โป่งสา,58130,887
3383,โผงเผง,14130,1087
3384,โพกรวม,16000,1779
3385,โพทะเล,16150,1724
3386,โพทะเล,66130,1162
3387,โพนข่า,33000,1759
3388,โพนครก,32120,1040
3389,โพนค้อ,33000,1759
3390,โพนงาม,44140,1672
3391,โพนงาม,34160,1323
3392,โพนงาม,49110,1012
3393,โพนงาม,46130,1169
3394,โพนงาม,47170,1647
3395,โพนงาม,41130,1302
3396,โพนงาม,35140,1003
3397,โพนงาม,34230,1231
3398,โพนจาน,48190,1594
3399,โพนทอง,18140,1130
3400,โพนทอง,15110,1401
3401,โพนทอง,48140,1241
3402,โพนทอง,44160,1480
3403,โพนทอง,48170,1329
3404,โพนทอง,46000,1773
3405,โพนทอง,43130,1501
3406,โพนทอง,37290,1666
3407,โพนทอง,36000,1735
3408,โพนทอง,30430,922
3409,โพนทัน,35110,1723
3410,โพนยาง,33270,1110
3411,โพนสูง,42120,1373
3412,โพนสูง,41190,1234
3413,โพนสูง,47110,1702
3414,โพนสูง,41290,1164
3415,โพนสูง,45190,1533
3416,โพนแพง,34140,1622
3417,โพนแพง,47170,1647
3418,โพนแพง,48110,1209
3419,โพนแพง,43120,1427
3420,โมคลาน,80160,1204
3421,โมถ่าย,84110,933
3422,โยธะกา,24000,1747
3423,โรงหีบ,75120,1221
3424,โรงเข้,76150,1239
3425,โรงเข้,74120,1405
3426,โละจูด,96160,932
3427,โสกแสง,34280,1385
3428,โสนลอย,11110,1523
3429,ไกรนอก,64170,1353
3430,ไชยราช,77170,1726
3431,ไชยวาน,41290,1164
3432,ไทรขึง,84210,1093
3433,ไทรงาม,73130,1069
3434,ไทรงาม,62150,1165
3435,ไทรทอง,27260,1178
3436,ไทรทอง,84350,1186
3437,ไทรทอง,94220,1352
3438,ไทรม้า,11000,1737
3439,ไทรโยค,71150,1166
3440,ไผ่ต่ำ,18140,1130
3441,ไผ่พระ,13190,1070
3442,ไผ่รอบ,66190,1800
3443,ไผ่ลิง,13000,1788
3444,ไผ่โทน,54140,1429
3445,ไพรขลา,32190,1510
3446,ไพรบึง,33180,1167
3447,ไพรวัน,96110,945
3448,ไพศาลี,60220,1168
3449,ไม้ขาว,83110,907
3450,ไม้งาม,63000,1483
3451,ไม้ดัด,16130,1389
3452,ไม้ตรา,13190,1070
3453,ไม้ฝาด,92000,990
3454,ไม้รูด,23110,1360
3455,ไร่ขิง,73110,1287
3456,ไร่ส้ม,76000,1763
3457,ไร่โคก,76150,1239
3458,ไร่ใต้,34110,1748
3459,ไล่โว่,71240,1636
3460,ไสหมาก,80190,1575
3461,ไสหร้า,80150,902
3462,กกสะทอน,42120,1373
3463,กกโพธิ์,45210,1300
3464,กบินทร์,25110,1674
3465,กมลาไสย,46130,1169
3466,กระหวัน,33150,1008
3467,กระเสาะ,94140,915
3468,กระแสบน,21110,931
3469,กรุงชิง,80160,1048
3470,กลางแดด,60000,1775
3471,กวางโจน,36110,1257
3472,กองก๋อย,58110,984
3473,กองควาย,55000,1581
3474,กะเปอร์,85120,1171
3475,กะเปียด,80150,902
3476,กันทรอม,33150,1008
3477,กาบเชิง,32210,1172
3478,กายูคละ,96160,932
3479,การะเกด,80190,1575
3480,กาลูปัง,95140,979
3481,กุงเก่า,46190,1381
3482,กุฎโง้ง,20140,1417
3483,กุดค้าว,46110,1676
3484,กุดชมภู,34110,1748
3485,กุดตุ้ม,36000,1735
3486,กุดธาตุ,40150,1456
3487,กุดน้อย,30140,1127
3488,กุดป่อง,42000,1486
3489,กุดผึ้ง,39270,1638
3490,กุดหวาย,32110,1445
3491,กุดหว้า,46110,1676
3492,กุดเค้า,40160,1545
3493,กุดเรือ,34160,1682
3494,กุดเลาะ,36120,1733
3495,กุดเสลา,33110,1597
3496,กุตาไก้,48160,1080
3497,กุยบุรี,77150,1173
3498,กุ่มหัก,18140,1130
3499,ขนาบนาก,80140,1250
3500,ขอนคลาน,91120,1379
3501,ขอนแก่น,45000,1758
3502,ขันเงิน,86110,1310
3503,ขัวก่าย,47120,1554
3504,ขามป้อม,40340,1578
3505,ขามป้อม,40320,1092
3506,ขามป้อม,34360,989
3507,ขามป้อม,34170,1138
3508,ขามป้อม,44120,1438
3509,ขามเฒ่า,30160,1159
3510,ขามเฒ่า,48000,1712
3511,ขามใหญ่,34000,1804
3512,ขุนซ่อง,22160,1668
3513,ขุนทะเล,84000,1806
3514,ขุนทะเล,80230,1105
3515,ขุนน่าน,30000,1792
3516,ขุนแก้ว,73120,1519
3517,ขุนโขลน,18120,1619
3518,ขุมเงิน,35000,1660
3519,ข่วงเปา,10150,1016
3520,ข่อยสูง,53140,906
3521,ข้าวงาม,13170,1271
3522,ข้าวสาร,41160,1237
3523,คลองขาม,46120,1263
3524,คลองขุด,24140,1532
3525,คลองขุด,91000,1583
3526,คลองขุด,22120,1207
3527,คลองคูณ,66110,1375
3528,คลองจิก,13160,1388
3529,คลองตัน,74120,1405
3530,คลองตัน,10110,1179
3531,คลองตาล,64120,1444
3532,คลองถนน,10220,1126
3533,คลองปาง,92130,978
3534,คลองปูน,21110,931
3535,คลองพลู,20190,1462
3536,คลองพลู,22210,1652
3537,คลองยาง,81150,1569
3538,คลองยาง,64110,1449
3539,คลองวัว,14000,1744
3540,คลองวาฬ,77000,1808
3541,คลองสระ,84160,1600
3542,คลองสวน,10550,1065
3543,คลองสอง,12120,1359
3544,คลองสาน,10600,1177
3545,คลองสาม,12120,1359
3546,คลองสิบ,10530,1296
3547,คลองสี่,12120,1359
3548,คลองหลา,90110,1678
3549,คลองหาด,27260,1178
3550,คลองหิน,81110,1316
3551,คลองห้า,12120,1359
3552,คลองเตย,10110,1179
3553,คลองแดน,90140,977
3554,คลองโคน,75000,1802
3555,คลองโยง,73170,1421
3556,คลองไทร,84150,1038
3557,คลองไผ่,30140,1127
3558,ควนกลาง,80270,968
3559,ควนขนุน,93110,1180
3560,ควนขนุน,93130,1475
3561,ควนธานี,92110,1001
3562,ควนปริง,92000,1579
3563,ควนโนรี,94120,1497
3564,คอกควาย,61140,1245
3565,คอกช้าง,43100,1116
3566,คันธุลี,84170,1039
3567,คันโช้ง,65160,1437
3568,คาละแมะ,32110,1445
3569,คำครั่ง,34160,1323
3570,คำสะอาด,47110,1702
3571,คำอาฮวน,49000,1757
3572,คำเจริญ,34130,1681
3573,คำเนียม,33130,1599
3574,คีรีเขต,95130,948
3575,คึมใหญ่,37000,1798
3576,คุยม่วง,65140,1227
3577,คุ้งลาน,13160,1388
3578,คูสะคาม,47120,1554
3579,คูหาใต้,90180,1265
3580,คูเมือง,36210,1641
3581,คูเมือง,31190,1182
3582,คูเมือง,34190,1631
3583,คูเมือง,45220,1584
3584,คูเมือง,35130,1544
3585,คู้สลอด,13230,1625
3586,ค้อน้อย,34360,989
3587,ค้อใหญ่,45140,1090
3588,ค้อใหญ่,41130,1174
3589,ค้างพลู,30220,1161
3590,งิ้วงาม,18160,1142
3591,งิ้วงาม,65000,1756
3592,งิ้วงาม,53000,1780
3593,งิ้วราย,73120,1519
3594,งิ้วราย,66110,1375
3595,งิ้วราย,16110,1648
3596,งิ้วราย,13240,1717
3597,จตุจักร,10900,1184
3598,จอมปลวก,75120,1221
3599,จันจว้า,57110,1144
3600,จันทิมา,62170,1549
3601,จานใหญ่,33110,1597
3602,จำปาขัน,45130,1639
3603,จำปาโมง,41160,1237
3604,จิกเทิง,34330,1033
3605,ชมสะอาด,45250,1141
3606,ชมเจริญ,42150,961
3607,ชอนน้อย,15140,1542
3608,ชอนม่วง,15110,1401
3609,ชัยบุรี,93000,1714
3610,ชัยบุรี,84350,1186
3611,ชัยมงคล,74000,1778
3612,ชัยเกษม,77140,1391
3613,ชานุมาน,37210,1187
3614,ชุมช้าง,43120,1504
3615,ชุมตาบง,60150,1188
3616,ชุมภูพร,38210,1279
3617,ชุมเห็ด,31000,1776
3618,ช่องแคบ,63160,964
3619,ช่องแมว,30270,1626
3620,ช่อระกา,30350,1688
3621,ช่างปี่,32110,1445
3622,ช้างขวา,84160,1600
3623,ช้างทอง,30000,1793
3624,ช้างทูน,23140,1073
3625,ช้างแรก,77170,1726
3626,ซับจำปา,15230,1205
3627,ซับน้อย,67130,1695
3628,ซับเปิบ,67240,1274
3629,ซับใหญ่,36130,1189
3630,ดงตะงาว,18210,1028
3631,ดงประคำ,65150,1540
3632,ดงป่าคำ,66000,1715
3633,ดงมะยาง,37000,1431
3634,ดงมะรุม,15120,1495
3635,ดงสิงห์,45000,1020
3636,ดงอีจาน,31110,1592
3637,ดงเจริญ,35110,1723
3638,ดงเดือย,64170,1353
3639,ดงเมือง,44210,1624
3640,ดงเหนือ,47140,1400
3641,ดวนใหญ่,33270,1110
3642,ดอนกรวย,70130,1680
3643,ดอนกลอย,41130,1728
3644,ดอนกลอย,61130,1704
3645,ดอนกลาง,44140,1672
3646,ดอนขวาง,61000,1781
3647,ดอนข่อย,73140,1355
3648,ดอนคลัง,70130,1680
3649,ดอนชมพู,30160,1159
3650,ดอนช้าง,40000,1734
3651,ดอนดั่ง,40190,1706
3652,ดอนตะโก,80160,1204
3653,ดอนตะโก,70000,1739
3654,ดอนทราย,93110,1180
3655,ดอนทราย,94220,1352
3656,ดอนทราย,70140,1082
3657,ดอนทราย,24140,1532
3658,ดอนทราย,70120,1349
3659,ดอนทราย,93120,1412
3660,ดอนมนต์,31150,919
3661,ดอนศิลา,57210,1488
3662,ดอนหวาย,30160,1159
3663,ดอนเงิน,44160,1480
3664,ดอนแก้ว,50180,1145
3665,ดอนแก้ว,50140,988
3666,ดอนแสลบ,71170,1644
3667,ดอนใหญ่,34250,1730
3668,ดอนใหญ่,70160,959
3669,ดอนใหญ่,30260,881
3670,ดอยหล่อ,50160,1192
3671,ดอยเต่า,50260,1193
3672,ดอยแก้ว,10150,1016
3673,ดินอุดม,81120,982
3674,ดุมใหญ่,34140,1622
3675,ดูกอึ่ง,45140,1129
3676,ดู่ทุ่ง,35000,1660
3677,ดู่น้อย,45180,1767
3678,ดู่พงษ์,55210,1452
3679,ด่านจาก,30220,1161
3680,ด่านนอก,30210,1513
3681,ด่านสวี,86130,895
3682,ตรอกนอง,22110,900
3683,ตลาดพลู,10600,1046
3684,ตลาดยอด,10200,1091
3685,ตลาดไทร,30270,1022
3686,ตลาดไทร,30180,1077
3687,ตลุกดู่,61120,1035
3688,ตะกุดไร,67150,940
3689,ตะมะยูง,96210,1280
3690,ตะลุบัน,94110,1288
3691,ตะลุโบะ,94000,1738
3692,ตะเคียน,32210,1172
3693,ตะเคียน,33140,1175
3694,ตะเคียน,30210,1513
3695,ตะโกทอง,36130,1189
3696,ตับเต่า,57160,926
3697,ตาดกลอย,67120,1463
3698,ตาดควัน,57290,1618
3699,ตาพระยา,27180,1194
3700,ตาเมียง,32140,1416
3701,ตำมะลัง,91000,1583
3702,ตูมใหญ่,31190,1182
3703,ต้นผึ้ง,47160,1095
3704,ถนนใหญ่,13240,1717
3705,ถ้ำฉลอง,53000,1780
3706,ถ้ำทะลุ,95130,1521
3707,ถ้ำรงค์,76150,1239
3708,ถ้ำใหญ่,80110,1037
3709,ทมนางาม,41240,1499
3710,ทรงคนอง,73110,1287
3711,ทรงคนอง,10130,1541
3712,ทรงธรรม,62000,1774
3713,ทรายขาว,42130,1433
3714,ทรายขาว,94120,1497
3715,ทรายขาว,22180,1118
3716,ทรายขาว,80170,1132
3717,ทรายขาว,57120,891
3718,ทรายขาว,81120,1358
3719,ทรายทอง,46170,1468
